DEPTH,DIP,AZIMUTH_NP,AZIMUTH_TOP,DIP_TRUE,AZIMUTH_TRUE,HAZI,DEVI,TYPE
2116.229,45.27193,258.8131,18.23889,27.3,271,242,19.5,Bed Boundary
2116.729,46.19263,253.8298,13.25562,27.5,263,242,19.5,Bed Boundary
2117.23,53.23489,262.609,22.03473,35.7,273,242,19.5,Bed Boundary
2117.73,53.16258,261.8456,21.27133,35.5,272,242,19.5,Bed Boundary
2118.241,53.20091,260.3778,19.80353,35.3,270,242,19.5,Bed Boundary
2118.741,53.6913,260.4992,19.92496,35.8,270,242,19.5,Bed Boundary
2119.239,48.48106,255.0763,14.48694,30,264,242,19.4,Bed Boundary
2119.749,51.29803,241.2665,0.67712,31.9,243,242,19.4,Bed Boundary
2120.25,29.23637,246.2691,5.67978,10.1,258,242,19.4,Bed Boundary
2120.75,34.55415,248.0515,7.46213,15.5,258,242,19.4,Bed Boundary
2121.261,46.59732,261.4488,20.84439,29.2,274,242,19.3,Bed Boundary
2121.761,45.85193,259.8297,19.22534,28.2,272,242,19.3,Bed Boundary
2122.259,48.62819,248.4699,7.86554,29.6,254,242,19.3,Bed Boundary
2122.759,48.48471,255.1948,14.57553,30.2,264,242,19.2,Bed Boundary
2123.27,48.3321,249.7956,9.1763,29.5,256,242,19.2,Bed Boundary
2123.77,48.95147,251.8989,11.27954,30.3,259,242,19.2,Bed Boundary
2124.271,50.24502,254.8798,14.26047,31.9,263,242,19.2,Bed Boundary
2124.781,50.81881,254.2948,13.67551,32.4,262,242,19.2,Bed Boundary
2125.279,52.28152,253.8551,13.23575,33.8,261,242,19.2,Bed Boundary
2125.779,43.07281,238.2531,357.619,24,238,242,19.1,Bed Boundary
2126.28,37.22156,246.3184,5.6842,18.3,253,242,19.1,Bed Boundary
2126.79,35.95842,235.6741,355.0399,17,232,242,19.1,Bed Boundary
2127.301,33.76933,236.057,355.4229,14.8,232,242,19.1,Bed Boundary
2127.801,42.82692,255.7499,15.11578,24.8,267,242,19.1,Bed Boundary
2128.299,45.5,240.6342,0,26.4,242,242,19.1,Bed Boundary
2128.799,47.23994,256.9956,16.36145,29.3,267,242,19.1,Bed Boundary
2129.31,36.71464,247.7789,7.14478,17.9,256,242,19.1,Bed Boundary
2129.81,36.76078,258.1388,17.50461,19.3,275,242,19.1,Bed Boundary
2130.311,27.25303,268.6209,27.98679,13.5,309,242,19.1,Bed Boundary
2130.821,25.37304,269.0356,28.38666,12.3,315,242,19,Bed Boundary
2132.32,48.3078,257.049,15.35422,30.4,266,243,18.9,Bed Boundary
2132.83,49.55896,255.9375,14.24268,31.5,264,243,18.9,Bed Boundary
2133.331,51.09772,254.8293,13.13446,32.9,262,243,18.9,Bed Boundary
2133.831,51.86367,254.2521,12.55731,33.6,261,243,18.9,Bed Boundary
2134.339,43.54914,263.8356,22.12659,26.9,278,243,18.8,Bed Boundary
2134.84,44.10527,261.3401,19.63104,27,274,243,18.8,Bed Boundary
2135.34,43.54914,263.8356,22.12659,26.9,278,243,18.8,Bed Boundary
2135.84,46.0479,266.9418,25.23276,29.9,281,243,18.8,Bed Boundary
2136.351,42.6017,271.7324,30.03757,27.6,290,243,18.9,Bed Boundary
2136.851,42.41351,269.468,27.77319,26.9,287,243,18.9,Bed Boundary
2137.349,41.31786,265.45,23.75516,25,282,243,18.9,Bed Boundary
2138.36,30.79659,356.4834,114.7886,42,19,243,18.9,Bed Boundary
2139.871,43.01184,262.2731,20.56406,26.1,276,243,18.8,Bed Boundary
2140.369,42.65754,264.1429,22.4339,26.1,279,243,18.8,Bed Boundary
2140.869,29.99101,257.1791,15.47006,12.8,280,243,18.8,Bed Boundary
2141.88,38.37999,287.1926,45.46942,28.1,313,243,18.7,Bed Boundary
2142.381,18.21656,304.3819,62.64462,18.9,4,243,18.6,Bed Boundary
2142.889,21.41134,266.021,24.28372,8.7,326,243,18.6,Bed Boundary
2143.389,43.42536,281.2007,39.44937,31,301,243,18.5,Bed Boundary
2143.89,44.74896,280.3628,38.61151,32,299,243,18.5,Bed Boundary
2144.39,42.80993,276.0802,34.32889,29.1,295,243,18.5,Bed Boundary
2144.9,44.79388,252.5349,10.78366,26.8,260,243,18.5,Bed Boundary
2145.401,42.61802,245.9824,4.23114,24.2,250,243,18.5,Bed Boundary
2145.899,38.45168,256.3844,14.63312,21,269,243,18.5,Bed Boundary
2146.91,39.59844,242.316,0.56476,21.1,244,243,18.5,Bed Boundary
2147.41,49.45981,280.3328,38.58148,36.4,296,243,18.5,Bed Boundary
2147.92,18.91897,279.438,37.68668,11.9,349,243,18.5,Bed Boundary
2148.421,14.52817,222.5511,340.7999,6.7,108,243,18.5,Bed Boundary
2149.93,16.52218,57.73897,175.9738,34.9,61,243,18.4,Bed Boundary
2152.439,44.50656,261.8047,20.03949,27.8,274,243,18.4,Bed Boundary
2152.939,47.94139,261.4767,19.71155,31.1,272,243,18.4,Bed Boundary
2153.45,47.95098,260.0636,18.29846,30.9,270,243,18.4,Bed Boundary
2153.95,45.30341,264.8705,23.10535,29.1,278,243,18.4,Bed Boundary
2154.451,49.78852,254.1474,12.38217,32,261,243,18.4,Bed Boundary
2156.46,44.84034,268.3624,26.58337,29.4,283,243,18.3,Bed Boundary
2160.491,39.94284,266.8649,25.07214,24.5,284,243,18.2,Bed Boundary
2160.989,43.3358,262.2407,20.44794,26.9,275,243,18.2,Bed Boundary
2161.489,43.2586,267.0622,25.26944,27.7,282,243,18.2,Bed Boundary
2162,42.07318,267.23,25.43723,26.6,283,243,18.2,Bed Boundary
2162.5,21.24675,196.1677,314.375,15.3,142,243,18.2,Bed Boundary
2163,36.32973,245.4766,3.68381,18.2,250,243,18.2,Bed Boundary
2163.511,36.70718,246.0876,4.28116,18.7,251,243,18.1,Bed Boundary
2166.021,9.45009,254.321,12.51465,9.1,50,243,18.1,Bed Boundary
2166.521,11.89257,254.6055,12.79913,7,41,243,18.1,Bed Boundary
2167.029,54.41533,250.574,8.76758,36.6,255,243,18.1,Bed Boundary
2167.529,50.47193,249.4657,7.6593,32.6,254,243,18.1,Bed Boundary
2168.03,48.58252,247.2273,5.4209,30.6,251,243,18.1,Bed Boundary
2168.53,49.33324,245.9119,4.10553,31.3,249,243,18.1,Bed Boundary
2170.039,18.51527,22.32971,140.5098,34.3,42,243,18,Bed Boundary
2170.549,17.55553,25.15594,143.3225,33.6,44,243,17.9,Bed Boundary
2171.56,31.80406,264.5251,22.67828,16.7,288,243,17.8,Bed Boundary
2172.061,35.86062,279.0667,37.21979,23.9,304,243,17.8,Bed Boundary
2172.561,31.39923,276.8082,34.96136,19.4,307,243,17.8,Bed Boundary
2173.069,25.88495,271.0074,30.18829,13.6,311,242,17.8,Bed Boundary
2175.081,40.56471,271.7276,30.89484,26.7,290,242,17.7,Bed Boundary
2175.581,46.48835,257.7198,16.88702,29.9,267,242,17.7,Bed Boundary
2176.079,40.98656,265.5163,24.68347,25.8,281,242,17.7,Bed Boundary
2176.59,42.01892,268.1219,27.28918,27.3,284,242,17.7,Bed Boundary
2177.09,41.96556,270.2754,29.44263,27.7,287,242,17.7,Bed Boundary
2177.59,41.24671,279.0501,38.21735,29.1,299,242,17.7,Bed Boundary
2178.101,43.51333,265.915,25.08221,28.3,280,242,17.7,Bed Boundary
2178.601,38.18661,266.8165,25.98376,23.4,285,242,17.7,Bed Boundary
2179.099,37.17567,263.5864,22.7536,21.8,281,242,17.7,Bed Boundary
2179.599,37.24589,264.2765,23.44373,22,282,242,17.7,Bed Boundary
2180.11,36.89121,264.4555,22.59537,21.5,282,243,17.7,Bed Boundary
2180.61,37.38957,264.1951,22.32175,22,281,243,17.6,Bed Boundary
2181.111,37.12663,264.9844,24.13806,22.1,283,242,17.6,Bed Boundary
2181.621,37.10668,263.1301,22.27029,21.8,280,242,17.5,Bed Boundary
2182.119,37.22441,265.1603,24.30051,22.3,283,242,17.5,Bed Boundary
2182.63,35.50411,268.082,27.22223,21.3,289,242,17.5,Bed Boundary
2183.13,32.06738,272.9172,32.04404,19.4,300,242,17.4,Bed Boundary
2184.141,5.00464,230.9067,350.0336,12.5,66,242,17.4,Bed Boundary
2184.639,14.37033,233.1817,352.2953,3.6,94,242,17.3,Bed Boundary
2185.139,5.6324,216.2111,335.3247,12.4,73,242,17.3,Bed Boundary
2185.639,17.76143,227.0104,346.1107,4.2,153,242,17.2,Bed Boundary
2186.15,42.30866,253.0071,12.10751,25.7,261,242,17.2,Bed Boundary
2186.65,39.62146,256.1593,15.25964,23.4,267,242,17.2,Bed Boundary
2187.151,38.52102,256.2865,14.34818,22.3,267,243,17.1,Bed Boundary
2187.659,37.7826,257.279,15.34073,21.7,269,243,17.1,Bed Boundary
2188.159,36.28476,259.1488,17.21054,20.5,273,243,17.1,Bed Boundary
2188.66,21.9,61.95102,180,38.9,63,243,17,Bed Boundary
2189.16,24.3579,315.015,73.064,25,354,243,17,Bed Boundary
2190.669,19.36101,292.6856,51.75986,15.8,349,242,17,Bed Boundary
2191.179,22.00949,282.8391,41.91333,14.5,333,242,17,Bed Boundary
2191.68,6.68328,319.9157,78.98996,17,39,242,17,Bed Boundary
2192.18,18.077,103.6471,222.7214,32.6,85,242,17,Bed Boundary
2192.691,43.1008,248.0331,7.10736,26.3,253,242,17,Bed Boundary
2193.689,48.89284,239.5232,358.5975,31.9,240,242,17,Bed Boundary
2194.189,42.98145,258.0311,17.09238,27.2,268,242,16.9,Bed Boundary
2194.7,45.03381,257.881,16.94229,29.2,267,242,16.9,Bed Boundary
2195.7,45.20955,264.3631,23.42438,30.3,276,242,16.9,Bed Boundary
2196.211,37.63751,269.7022,28.75064,24.1,288,242,16.8,Bed Boundary
2196.709,34.36425,267.5919,26.64032,20.6,288,242,16.8,Bed Boundary
2197.209,35.24413,271.6837,30.73212,22.3,293,242,16.8,Bed Boundary
2197.71,35.39354,268.4308,27.46652,21.8,288,242,16.7,Bed Boundary
2198.22,36.99942,275.2885,34.32422,24.8,296,242,16.7,Bed Boundary
2198.72,36.35462,274.8324,33.86804,24.1,296,242,16.7,Bed Boundary
2199.221,36.11502,273.1801,32.21573,23.5,294,242,16.7,Bed Boundary
2199.729,35.13361,273.1937,32.22937,22.6,295,242,16.7,Bed Boundary
2200.229,31.76617,274.8169,33.83987,20,301,242,16.6,Bed Boundary
2200.73,31.25378,275.0281,34.05112,19.6,302,242,16.6,Bed Boundary
2201.23,32.41448,269.7646,28.7876,19.4,293,242,16.6,Bed Boundary
2201.74,32.72408,268.0003,27.02325,19.3,290,242,16.6,Bed Boundary
2202.241,28.30253,275.1759,34.19885,17.1,307,242,16.6,Bed Boundary
2202.739,28.8844,275.2139,34.23691,17.6,306,242,16.6,Bed Boundary
2203.249,27.77306,279.8298,38.85278,17.9,314,242,16.6,Bed Boundary
2203.75,27.81325,281.5408,40.56375,18.4,316,242,16.6,Bed Boundary
2204.26,26.27819,279.8024,38.82535,16.7,317,242,16.6,Bed Boundary
2204.761,25.78212,272.7337,31.75671,14.4,309,242,16.6,Bed Boundary
2205.261,27.31643,267.6741,26.69705,14.4,298,242,16.6,Bed Boundary
2205.769,29.16445,272.6796,31.70261,17.2,302,242,16.6,Bed Boundary
2206.269,19.69848,255.6533,14.67627,5.5,305,242,16.6,Bed Boundary
2207.27,42.34828,190.3683,309.3787,33.9,173,242,16.5,Bed Boundary
2211.799,26.43704,250.2022,8.0932,11.1,262,243,15.7,Bed Boundary
2212.81,30.9328,274.5013,32.3923,19.4,299,243,15.7,Bed Boundary
2213.31,23.23812,268.8672,26.75818,11.5,306,243,15.7,Bed Boundary
2213.811,20.77724,265.0349,22.92587,8.7,309,243,15.7,Bed Boundary
2214.321,19.25784,260.3825,18.27353,6.5,309,243,15.7,Bed Boundary
2214.819,16.34943,266.0674,23.9584,6.6,339,243,15.7,Bed Boundary
2216.341,23.60827,90.59824,208.5009,38.2,81,243,15.8,Bed Boundary
2216.841,15.28485,261.3838,19.29816,5.2,349,243,15.9,Bed Boundary
2218.85,17.01776,58.37187,176.2863,32.9,61,243,15.9,Bed Boundary
2219.361,17.86927,68.30979,187.2463,33.7,66,242,15.9,Bed Boundary
2221.37,8.12948,14.65258,132.567,22.2,47,243,15.9,Bed Boundary
2221.87,7.64616,5.76148,123.6641,21,45,243,15.8,Bed Boundary
2222.37,5.11226,319.6243,77.52698,15.5,44,243,15.8,Bed Boundary
2222.881,5.08884,311.7489,69.65155,14.8,44,243,15.8,Bed Boundary
2223.379,6.0563,276.4502,35.37469,11.4,44,242,15.8,Bed Boundary
2223.879,20.20404,296.1756,55.1001,16.9,345,242,15.8,Bed Boundary
2224.38,6.02277,271.1589,30.08337,11,46,242,15.8,Bed Boundary
2224.89,21.194,272.7668,31.70328,11.2,320,242,15.9,Bed Boundary
2230.079,13.12565,263.7041,22.6286,6.2,8,242,15.8,Bed Boundary
2230.59,12.65188,268.2789,27.20343,7.3,10,242,15.8,Bed Boundary
2231.09,13.01855,242.3744,1.29886,2.8,56,242,15.8,Bed Boundary
2232.091,20.33395,243.5995,2.52399,4.6,253,242,15.8,Bed Boundary
2232.599,15.01765,252.3856,11.31006,3.1,352,242,15.8,Bed Boundary
2233.099,14.56261,251.1109,10.0354,2.9,2,242,15.8,Bed Boundary
2233.6,11.30095,240.6752,359.5996,4.5,63,242,15.8,Bed Boundary
2234.11,11.55696,238.0899,357.0143,4.3,70,242,15.8,Bed Boundary
2234.611,10.28042,205.4839,324.4084,9.5,101,242,15.8,Bed Boundary
2235.111,10.89952,259.279,18.20349,6.4,30,242,15.8,Bed Boundary
2236.62,11.20392,240.2502,359.1746,4.6,64,242,15.8,Bed Boundary
2237.12,11.60087,240.7113,359.6358,4.2,63,242,15.8,Bed Boundary
2237.631,12.00303,240.4383,359.3628,3.8,64,242,15.8,Bed Boundary
2238.129,11.4174,247.0945,6.01892,4.6,47,242,15.8,Bed Boundary
2240.651,18.65526,247.332,6.25647,3.4,278,242,15.8,Bed Boundary
2241.149,16.86934,228.0779,347.0023,3.8,162,242,15.8,Bed Boundary
2241.649,15.03969,231.318,350.2425,2.7,131,242,15.8,Bed Boundary
2242.149,7.31105,238.7523,357.6768,8.5,64,242,15.8,Bed Boundary
2242.66,17.38157,238.0619,356.9864,1.8,212,242,15.8,Bed Boundary
2243.16,18.24463,215.8853,334.8098,7.7,158,242,15.8,Bed Boundary
2245.67,16.29971,241.0134,359.9378,0.5,240,242,15.8,Bed Boundary
2246.681,16.63377,213.7799,332.7043,7.6,145,242,15.8,Bed Boundary
2248.23,18.07517,242.2349,1.15942,2.3,251,242,15.8,Bed Boundary
2250.199,9.81312,239.2361,358.1606,6,65,242,15.8,Bed Boundary
2250.699,15.57209,246.9356,5.86008,1.6,343,242,15.8,Bed Boundary
2251.21,15.67694,245.4772,4.40173,1.2,340,242,15.8,Bed Boundary
2252.21,18.25531,246.9794,5.90393,3,280,242,15.8,Bed Boundary
